ID,Icon,Name,Url,UrlType,_,_Score
4948,/i/029000/029314.png,Copperfish,/Item/4948,Item,item,0
4949,/i/029000/029282.png,Bluebell Salmon,/Item/4949,Item,item,0
4950,/i/029000/029294.png,Mudcrab,/Item/4950,Item,item,0
4951,/i/029000/029283.png,Tricolored Carp,/Item/4951,Item,item,0
4952,/i/029000/029292.png,Eunuch Crayfish,/Item/4952,Item,item,0
4953,/i/029000/029257.png,Jade Eel,/Item/4953,Item,item,0
4954,/i/029000/029307.png,Pond Mussel,/Item/4954,Item,item,0
4955,/i/029000/029245.png,Warmwater Trout,/Item/4955,Item,item,0
4956,/i/029000/029256.png,Glass Perch,/Item/4956,Item,item,0
4957,/i/029000/029301.png,Four-eyed Fish,/Item/4957,Item,item,0
4958,/i/029000/029205.png,Black Eel,/Item/4958,Item,item,0
4959,/i/029000/029206.png,Dark Bass,/Item/4959,Item,item,0
4960,/i/029000/029271.png,Aegis Shrimp,/Item/4960,Item,item,0
4961,/i/029000/029269.png,Five-ilm Pleco,/Item/4961,Item,item,0
4962,/i/029000/029252.png,Climbing Perch,/Item/4962,Item,item,0
4963,/i/029000/029249.png,Shadow Catfish,/Item/4963,Item,item,0
4964,/i/029000/029213.png,Black Ghost,/Item/4964,Item,item,0
4965,/i/029000/029298.png,Lamprey,/Item/4965,Item,item,0
4966,/i/029000/029288.png,Plaguefish,/Item/4966,Item,item,0
4967,/i/029000/029203.png,Yugr'am Salmon,/Item/4967,Item,item,0
4968,/i/029000/029254.png,Spotted Pleco,/Item/4968,Item,item,0
4969,/i/029000/029242.png,Ropefish,/Item/4969,Item,item,0
4970,/i/029000/029246.png,Grip Killifish,/Item/4970,Item,item,0
4971,/i/029000/029289.png,Bone Cleaner,/Item/4971,Item,item,0
4972,/i/029000/029306.png,Root Skipper,/Item/4972,Item,item,0
4973,/i/029000/029243.png,Bonytongue,/Item/4973,Item,item,0
4974,/i/029000/029296.png,Mitten Crab,/Item/4974,Item,item,0
4975,/i/029000/029218.png,Monke Onke,/Item/4975,Item,item,0
4976,/i/029000/029300.png,Seema,/Item/4976,Item,item,0
4977,/i/029000/029234.png,Sandfish,/Item/4977,Item,item,0
4978,/i/029000/029312.png,Silverfish,/Item/4978,Item,item,0
4979,/i/029000/029255.png,Clown Loach,/Item/4979,Item,item,0
4980,/i/029000/029236.png,Armored Pleco,/Item/4980,Item,item,0
4981,/i/029000/029268.png,Giant Bass,/Item/4981,Item,item,0
4982,/i/029000/029211.png,Velodyna Carp,/Item/4982,Item,item,0
4983,/i/029000/029297.png,Spotted Puffer,/Item/4983,Item,item,0
4984,/i/029000/029258.png,Golden Loach,/Item/4984,Item,item,0
4985,/i/029000/029259.png,Trader Eel,/Item/4985,Item,item,0
4986,/i/029000/029240.png,Crimson Trout,/Item/4986,Item,item,0
4987,/i/029000/029275.png,Discus,/Item/4987,Item,item,0
4988,/i/029000/029284.png,Bronze Lake Trout,/Item/4988,Item,item,0
4989,/i/029000/029308.png,Ignus Snail,/Item/4989,Item,item,0
4990,/i/029000/029309.png,Loyal Pleco,/Item/4990,Item,item,0
4991,/i/029000/029303.png,Thunderbolt Sculpin,/Item/4991,Item,item,0
4992,/i/029000/029270.png,Fall Jumper,/Item/4992,Item,item,0
4993,/i/029000/029278.png,Knifefish,/Item/4993,Item,item,0
4994,/i/029000/029263.png,Oakroot,/Item/4994,Item,item,0
4995,/i/029000/029250.png,Common Sculpin,/Item/4995,Item,item,0
4996,/i/029000/029221.png,Southern Pike,/Item/4996,Item,item,0
4997,/i/029000/029220.png,Northern Pike,/Item/4997,Item,item,0
4998,/i/029000/029276.png,Kobold Puffer,/Item/4998,Item,item,0
4999,/i/029000/029274.png,Archerfish,/Item/4999,Item,item,0
5000,/i/029000/029260.png,Goblin Perch,/Item/5000,Item,item,0
5001,/i/029000/029239.png,Agelyss Carp,/Item/5001,Item,item,0
5002,/i/029000/029238.png,Assassin Betta,/Item/5002,Item,item,0
5003,/i/029000/029295.png,Sludgeskipper,/Item/5003,Item,item,0
5004,/i/029000/029281.png,Boltfish,/Item/5004,Item,item,0
5005,/i/029000/029264.png,Garpike,/Item/5005,Item,item,0
5006,/i/029000/029305.png,Ilsabardian Bass,/Item/5006,Item,item,0
5007,/i/029000/029241.png,Paglth'an Discus,/Item/5007,Item,item,0
5008,/i/029000/029237.png,Boxing Pleco,/Item/5008,Item,item,0
5009,/i/029000/029266.png,Kissing Trout,/Item/5009,Item,item,0
5010,/i/029000/029279.png,Angry Pike,/Item/5010,Item,item,0
5011,/i/029000/029311.png,Goldfish,/Item/5011,Item,item,0
5012,/i/029000/029248.png,Vampire Lampern,/Item/5012,Item,item,0
5013,/i/029000/029299.png,Wandering Sculpin,/Item/5013,Item,item,0
5014,/i/029000/029227.png,Cave Cherax,/Item/5014,Item,item,0
5015,/i/029000/029261.png,Coeurlfish,/Item/5015,Item,item,0
5016,/i/029000/029222.png,Giant Donko,/Item/5016,Item,item,0
5017,/i/029000/029262.png,Sundisc,/Item/5017,Item,item,0
5018,/i/029000/029219.png,Alligator Garfish,/Item/5018,Item,item,0
5019,/i/029000/029272.png,Wootz Knifefish,/Item/5019,Item,item,0
5020,/i/029000/029217.png,Giant Catfish,/Item/5020,Item,item,0
5021,/i/029000/029315.png,Cadaver Carp,/Item/5021,Item,item,0
5022,/i/029000/029293.png,Mushroom Crab,/Item/5022,Item,item,0
5023,/i/029000/029302.png,Judgment Staff,/Item/5023,Item,item,0
5024,/i/029000/029267.png,Poxpike,/Item/5024,Item,item,0
5025,/i/029000/029225.png,Emperor Fish,/Item/5025,Item,item,0
5026,/i/029000/029290.png,Bowfin,/Item/5026,Item,item,0
5027,/i/029000/029313.png,Heliobatis,/Item/5027,Item,item,0
5028,/i/029000/029226.png,Takitaro,/Item/5028,Item,item,0
5029,/i/029000/029224.png,Pirarucu,/Item/5029,Item,item,0
5030,/i/029000/029287.png,Morinabaligi,/Item/5030,Item,item,0
5031,/i/029000/029265.png,Jungle Catfish,/Item/5031,Item,item,0
5032,/i/029000/029604.png,Sand Bream,/Item/5032,Item,item,0
5033,/i/029000/029609.png,Desert Catfish,/Item/5033,Item,item,0
5034,/i/029000/029602.png,Dustfish,/Item/5034,Item,item,0
5035,/i/029000/029606.png,Storm Rider,/Item/5035,Item,item,0
5036,/i/029000/029601.png,Antlion Slug,/Item/5036,Item,item,0
5037,/i/029000/029607.png,Dune Manta,/Item/5037,Item,item,0
5038,/i/029000/029657.png,Cloud Jellyfish,/Item/5038,Item,item,0
5039,/i/029000/029653.png,Skyfish,/Item/5039,Item,item,0
5040,/i/029000/029655.png,Cloud Cutter,/Item/5040,Item,item,0
5041,/i/029000/029651.png,Blind Manta,/Item/5041,Item,item,0
5042,/i/029000/029652.png,Rift Sailor,/Item/5042,Item,item,0
5043,/i/029000/029608.png,Sagolii Monkfish,/Item/5043,Item,item,0
5044,/i/029000/029656.png,Saucerfish,/Item/5044,Item,item,0
5045,/i/029000/029605.png,Caravan Eel,/Item/5045,Item,item,0
5046,/i/029000/029654.png,Rhamphorhynchus,/Item/5046,Item,item,0
5047,/i/029000/029232.png,Tricorn,/Item/5047,Item,item,0
5048,/i/029000/029010.png,Young Indigo Herring,/Item/5048,Item,item,0
5049,/i/029000/029015.png,Navigator's Ear,/Item/5049,Item,item,0
5050,/i/029000/029202.png,Allagan Snail,/Item/5050,Item,item,0
5051,/i/029000/029233.png,Tree Toad,/Item/5051,Item,item,0
5052,/i/029000/029231.png,Box Turtle,/Item/5052,Item,item,0
5053,/i/029000/029229.png,Nether Newt,/Item/5053,Item,item,0
5055,/i/029000/029223.png,Lava Toad,/Item/5055,Item,item,0
5460,/i/029000/029062.png,White Coral,/Item/5460,Item,item,0
5461,/i/029000/029061.png,Blue Coral,/Item/5461,Item,item,0
5462,/i/029000/029060.png,Red Coral,/Item/5462,Item,item,0
5463,/i/022000/022253.png,Scallop Shell,/Item/5463,Item,item,0
5464,/i/022000/022255.png,Miter Shell,/Item/5464,Item,item,0
5465,/i/022000/022254.png,Sunrise Tellin,/Item/5465,Item,item,0
5466,/i/029000/029058.png,Blacklip Oyster,/Item/5466,Item,item,0
5544,/i/029000/029316.png,Lamp Marimo,/Item/5544,Item,item,0
6141,/i/020000/020622.png,Cordial,/Item/6141,Item,item,0
6142,/i/024000/024301.png,Grilled Warmwater Trout,/Item/6142,Item,item,0
6143,/i/024000/024301.png,Grilled Raincaller,/Item/6143,Item,item,0
6144,/i/024000/024113.png,Dagger Soup,/Item/6144,Item,item,0
6145,/i/024000/024058.png,Noble Grapes,/Item/6145,Item,item,0
6146,/i/025000/025308.png,Mirror Apple,/Item/6146,Item,item,0
6147,/i/025000/025305.png,Honey Lemon,/Item/6147,Item,item,0
6148,/i/025000/025209.png,Dzemael Tomato,/Item/6148,Item,item,0
6149,/i/024000/024453.png,Night Milk,/Item/6149,Item,item,0
6150,/i/025000/025155.png,Coeurl Meat,/Item/6150,Item,item,0
6151,/i/025000/025057.png,Cooking Sherry,/Item/6151,Item,item,0
6946,/i/020000/020670.png,Slow Ward Potion,/Item/6946,Item,item,0
6947,/i/020000/020671.png,Silence Ward Potion,/Item/6947,Item,item,0
6948,/i/020000/020675.png,Blind Ward Potion,/Item/6948,Item,item,0
6949,/i/020000/020674.png,Poison Ward Potion,/Item/6949,Item,item,0
6950,/i/020000/020669.png,Stun Ward Potion,/Item/6950,Item,item,0
6951,/i/020000/020666.png,Sleep Ward Potion,/Item/6951,Item,item,0
6952,/i/020000/020673.png,Bind Ward Potion,/Item/6952,Item,item,0
6953,/i/020000/020672.png,Heavy Ward Potion,/Item/6953,Item,item,0
6956,/i/021000/021253.png,Red Drop,/Item/6956,Item,item,0
6957,/i/021000/021255.png,Blue Drop,/Item/6957,Item,item,0
6958,/i/021000/021258.png,Clear Drop,/Item/6958,Item,item,0
6959,/i/021000/021257.png,Purple Drop,/Item/6959,Item,item,0
6960,/i/021000/021259.png,White Drop,/Item/6960,Item,item,0
6961,/i/021000/021260.png,Black Drop,/Item/6961,Item,item,0
6962,/i/021000/021256.png,Yellow Drop,/Item/6962,Item,item,0
6963,/i/021000/021254.png,Green Drop,/Item/6963,Item,item,0
7059,/i/020000/020645.png,Spiritbond Potion,/Item/7059,Item,item,0
7570,/i/024000/024317.png,Steamed Catfish,/Item/7570,Item,item,0
7571,/i/024000/024072.png,Popoto Pancakes,/Item/7571,Item,item,0
7572,/i/024000/024361.png,Roast Canard,/Item/7572,Item,item,0
7573,/i/024000/024071.png,Sachertorte,/Item/7573,Item,item,0
7574,/i/024000/024114.png,Chilled Popoto Soup,/Item/7574,Item,item,0
7575,/i/024000/024252.png,Spinach Quiche,/Item/7575,Item,item,0
7592,/i/025000/025317.png,Apricot,/Item/7592,Item,item,0
7593,/i/025000/025216.png,La Noscean Leek,/Item/7593,Item,item,0
7594,/i/025000/025206.png,Young Cieldalaes Spinach,/Item/7594,Item,item,0
7595,/i/025000/025312.png,Blood Orange,/Item/7595,Item,item,0
7602,/i/025000/025024.png,Star Anise,/Item/7602,Item,item,0
7603,/i/025000/025221.png,Dalamud Popoto,/Item/7603,Item,item,0
7604,/i/025000/025314.png,Royal Kukuru Bean,/Item/7604,Item,item,0
7605,/i/025000/025151.png,Canard Breast,/Item/7605,Item,item,0
7678,/i/029000/029069.png,Zalera,/Item/7678,Item,item,0
7679,/i/029000/029324.png,Beguiler Chub,/Item/7679,Item,item,0
7680,/i/029000/029073.png,Oschon's Print,/Item/7680,Item,item,0
7681,/i/029000/029326.png,Caterwauler,/Item/7681,Item,item,0
7682,/i/029000/029327.png,Crystal Perch,/Item/7682,Item,item,0
7683,/i/029000/029323.png,Moldva,/Item/7683,Item,item,0
7684,/i/029000/029070.png,Junkmonger,/Item/7684,Item,item,0
7685,/i/029000/029068.png,Goldenfin,/Item/7685,Item,item,0
7686,/i/029000/029065.png,Gigantshark,/Item/7686,Item,item,0
7687,/i/029000/029077.png,Armorer,/Item/7687,Item,item,0
7688,/i/029000/029325.png,Great Gudgeon,/Item/7688,Item,item,0
7689,/i/029000/029318.png,Dark Knight,/Item/7689,Item,item,0
7691,/i/029000/029066.png,Sabertooth Cod,/Item/7691,Item,item,0
7692,/i/029000/029328.png,Dream Goby,/Item/7692,Item,item,0
7694,/i/029000/029329.png,Dark Ambusher,/Item/7694,Item,item,0
7695,/i/029000/029340.png,Judgeray,/Item/7695,Item,item,0
7696,/i/029000/029321.png,Bloody Brewer,/Item/7696,Item,item,0
7697,/i/029000/029330.png,Faerie Queen,/Item/7697,Item,item,0
7698,/i/029000/029322.png,Slime King,/Item/7698,Item,item,0
7699,/i/029000/029331.png,Blue Widow,/Item/7699,Item,item,0
7700,/i/029000/029332.png,Ghost Carp,/Item/7700,Item,item,0
7701,/i/029000/029333.png,Carp Diem,/Item/7701,Item,item,0
7702,/i/029000/029335.png,Mud Pilgrim,/Item/7702,Item,item,0
7703,/i/029000/029319.png,Old Softie,/Item/7703,Item,item,0
7704,/i/029000/029334.png,Marrow Sucker,/Item/7704,Item,item,0
7705,/i/029000/029336.png,Chirurgeon,/Item/7705,Item,item,0
7706,/i/029000/029337.png,Mud Golem,/Item/7706,Item,item,0
7707,/i/029000/029072.png,Octomammoth,/Item/7707,Item,item,0
7708,/i/029000/029320.png,Matron Carp,/Item/7708,Item,item,0
7709,/i/029000/029338.png,High Perch,/Item/7709,Item,item,0
7710,/i/029000/029074.png,Syldra,/Item/7710,Item,item,0
7711,/i/029000/029067.png,Rivet Oyster,/Item/7711,Item,item,0
7712,/i/029000/029075.png,Jacques the Snipper,/Item/7712,Item,item,0
7713,/i/029000/029076.png,Stormdancer,/Item/7713,Item,item,0
7714,/i/029000/029339.png,Glimmerscale,/Item/7714,Item,item,0
7902,/i/029000/029373.png,Cupfish,/Item/7902,Item,item,0
7903,/i/029000/029086.png,Meteor Survivor,/Item/7903,Item,item,0
7904,/i/029000/029351.png,Joan of Trout,/Item/7904,Item,item,0
7905,/i/029000/029358.png,Toramafish,/Item/7905,Item,item,0
7906,/i/029000/029082.png,Fingers,/Item/7906,Item,item,0
7907,/i/029000/029347.png,The Assassin,/Item/7907,Item,item,0
7908,/i/029000/029342.png,Vip Viper,/Item/7908,Item,item,0
7909,/i/029000/029080.png,The Greatest Bream in the World,/Item/7909,Item,item,0
7910,/i/029000/029081.png,Dirty Herry,/Item/7910,Item,item,0
7911,/i/029000/029363.png,Old Hollow Eyes,/Item/7911,Item,item,0
7912,/i/029000/029360.png,Sylphsbane,/Item/7912,Item,item,0
7913,/i/029000/029352.png,Floating Boulder,/Item/7913,Item,item,0
7914,/i/029000/029343.png,The Grinner,/Item/7914,Item,item,0
7915,/i/029000/029083.png,Shark Tuna,/Item/7915,Item,item,0
7916,/i/029000/029355.png,Worm of Nym,/Item/7916,Item,item,0
7917,/i/029000/029374.png,Twitchbeard,/Item/7917,Item,item,0
7918,/i/029000/029356.png,The Warden's Wand,/Item/7918,Item,item,0
7919,/i/029000/029611.png,Spearnose,/Item/7919,Item,item,0
7920,/i/029000/029353.png,Levinlight,/Item/7920,Item,item,0
7921,/i/029000/029341.png,The Sinker,/Item/7921,Item,item,0
7922,/i/029000/029357.png,The Gobfather,/Item/7922,Item,item,0
7923,/i/029000/029375.png,Sweetnewt,/Item/7923,Item,item,0
7924,/i/029000/029087.png,Bombardfish,/Item/7924,Item,item,0
7925,/i/029000/029365.png,The Salter,/Item/7925,Item,item,0
7926,/i/029000/029085.png,The Lone Ripper,/Item/7926,Item,item,0
7927,/i/029000/029362.png,King of the Spring,/Item/7927,Item,item,0
7928,/i/029000/029349.png,Discobolus,/Item/7928,Item,item,0
7929,/i/029000/029350.png,Iron Noose,/Item/7929,Item,item,0
7931,/i/029000/029610.png,Magic Carpet,/Item/7931,Item,item,0
7932,/i/029000/029366.png,Daniffen's Mark,/Item/7932,Item,item,0
7933,/i/029000/029372.png,Charon's Lantern,/Item/7933,Item,item,0
7934,/i/029000/029354.png,The Green Jester,/Item/7934,Item,item,0
7935,/i/029000/029344.png,Bloodbath,/Item/7935,Item,item,0
7936,/i/029000/029367.png,Son of Levin,/Item/7936,Item,item,0
7937,/i/029000/029368.png,Thundergut,/Item/7937,Item,item,0
7938,/i/029000/029361.png,The Drowned Sniper,/Item/7938,Item,item,0
7939,/i/029000/029364.png,The Terpsichorean,/Item/7939,Item,item,0
7940,/i/029000/029371.png,Mirrorscale,/Item/7940,Item,item,0
7941,/i/029000/029084.png,Helmsman's Hand,/Item/7941,Item,item,0
7942,/i/029000/029369.png,The Thousand-year Itch,/Item/7942,Item,item,0
7943,/i/029000/029345.png,Hannibal,/Item/7943,Item,item,0
7944,/i/029000/029348.png,Dawn Maiden,/Item/7944,Item,item,0
7945,/i/029000/029359.png,Starbright,/Item/7945,Item,item,0
7946,/i/029000/029370.png,The Matriarch,/Item/7946,Item,item,0
7947,/i/029000/029346.png,Shadowstreak,/Item/7947,Item,item,0
7948,/i/029000/029079.png,The Captain's Chalice,/Item/7948,Item,item,0
7949,/i/029000/029658.png,Anomalocaris,/Item/7949,Item,item,0
7950,/i/029000/029088.png,Frilled Shark,/Item/7950,Item,item,0
7951,/i/029000/029089.png,Aetherlouse,/Item/7951,Item,item,0
8752,/i/029000/029392.png,Imperial Goldfish,/Item/8752,Item,item,0
8753,/i/029000/029095.png,The Old Man in the Sea,/Item/8753,Item,item,0
8755,/i/029000/029091.png,Coelacanthus,/Item/8755,Item,item,0
8757,/i/029000/029093.png,Seahag,/Item/8757,Item,item,0
8758,/i/029000/029390.png,Ignus Horn,/Item/8758,Item,item,0
8759,/i/029000/029389.png,Void Bass,/Item/8759,Item,item,0
8760,/i/029000/029377.png,Cornelia,/Item/8760,Item,item,0
8761,/i/029000/029378.png,Ninja Betta,/Item/8761,Item,item,0
8762,/i/029000/029386.png,Canavan,/Item/8762,Item,item,0
8764,/i/029000/029092.png,Pirate's Bane,/Item/8764,Item,item,0
8765,/i/029000/029391.png,Ndendecki,/Item/8765,Item,item,0
8766,/i/029000/029380.png,Bat-o'-Nine-Tails,/Item/8766,Item,item,0
8767,/i/029000/029383.png,Wootz Knifefish Zenith,/Item/8767,Item,item,0
8769,/i/029000/029385.png,Darkstar,/Item/8769,Item,item,0
8770,/i/029000/029388.png,Blue Corpse,/Item/8770,Item,item,0
8771,/i/029000/029660.png,Mahar,/Item/8771,Item,item,0
8773,/i/029000/029387.png,Magicked Mushroom,/Item/8773,Item,item,0
8774,/i/029000/029382.png,Giant Takitaro,/Item/8774,Item,item,0
8776,/i/029000/029379.png,Blood Red Bonytongue,/Item/8776,Item,item,0
8841,/i/020000/020625.png,Retainer Fantasia,/Item/8841,Item,item,0
9330,/i/024000/024407.png,Triple Cream Coffee,/Item/9330,Item,item,0
9331,/i/024000/024012.png,Bacon Bread,/Item/9331,Item,item,0
9332,/i/024000/024259.png,Flint Caviar,/Item/9332,Item,item,0
9333,/i/024000/024115.png,Shark Fin Soup,/Item/9333,Item,item,0
9334,/i/024000/024258.png,Haddock Dip,/Item/9334,Item,item,0
9335,/i/024000/024103.png,Bacon Broth,/Item/9335,Item,item,0
9371,/i/024000/024362.png,Smoked Bacon,/Item/9371,Item,item,0
9372,/i/025000/025919.png,Roasted Coffee Beans,/Item/9372,Item,item,0
9516,/i/024000/024305.png,Tailor-made Eel Pie,/Item/9516,Item,item,0
9528,/i/025000/025057.png,Vintage Cooking Sherry,/Item/9528,Item,item,0
10086,/i/027000/027609.png,Tinker's Calm,/Item/10086,Item,item,0
10146,/i/024000/024057.png,Better Crowned Pie,/Item/10146,Item,item,0
10332,/i/024000/024319.png,Battered Fish,/Item/10332,Item,item,0
12622,/i/020000/020665.png,Draconian Potion of Strength,/Item/12622,Item,item,0
12623,/i/020000/020667.png,Draconian Potion of Dexterity,/Item/12623,Item,item,0
12624,/i/020000/020666.png,Draconian Potion of Vitality,/Item/12624,Item,item,0
12625,/i/020000/020668.png,Draconian Potion of Intelligence,/Item/12625,Item,item,0
12626,/i/020000/020669.png,Draconian Potion of Mind,/Item/12626,Item,item,0
12713,/i/029000/029809.png,Icepick,/Item/12713,Item,item,0
12714,/i/029000/029062.png,Cloud Coral,/Item/12714,Item,item,0
12715,/i/029000/029803.png,Ice Faerie,/Item/12715,Item,item,0
12716,/i/029000/029722.png,Skyworm,/Item/12716,Item,item,0
12718,/i/029000/029808.png,Coerthan Crab,/Item/12718,Item,item,0
12719,/i/029000/029806.png,Fanged Clam,/Item/12719,Item,item,0
12720,/i/029000/029804.png,Lake Urchin,/Item/12720,Item,item,0
12721,/i/029000/029405.png,Whilom Catfish,/Item/12721,Item,item,0
12722,/i/029000/029404.png,Blueclaw Shrimp,/Item/12722,Item,item,0
12723,/i/029000/029715.png,Starflower,/Item/12723,Item,item,0
12724,/i/029000/029706.png,Glacier Core,/Item/12724,Item,item,0
12725,/i/029000/029418.png,Ogre Horn Snail,/Item/12725,Item,item,0
12726,/i/029000/029807.png,Sorcerer Fish,/Item/12726,Item,item,0
12727,/i/029000/029810.png,Hotrod,/Item/12727,Item,item,0
12728,/i/029000/029399.png,Maiboi,/Item/12728,Item,item,0
12729,/i/029000/029409.png,Three-lip Carp,/Item/12729,Item,item,0
12730,/i/029000/029233.png,Bullfrog,/Item/12730,Item,item,0
12731,/i/029000/029411.png,Cloudfish,/Item/12731,Item,item,0
12732,/i/029000/029713.png,Mahu Wai,/Item/12732,Item,item,0
12733,/i/029000/029413.png,Rock Mussel,/Item/12733,Item,item,0
12734,/i/029000/029723.png,Buoyant Oviform,/Item/12734,Item,item,0
12735,/i/029000/029719.png,Whiteloom,/Item/12735,Item,item,0
12736,/i/029000/029061.png,Blue Cloud Coral,/Item/12736,Item,item,0
12737,/i/029000/029300.png,Seema Patrician,/Item/12737,Item,item,0
12738,/i/029000/029811.png,Ammonite,/Item/12738,Item,item,0
12739,/i/029000/029408.png,Bubble Eye,/Item/12739,Item,item,0
12740,/i/029000/029407.png,Grass Carp,/Item/12740,Item,item,0
12741,/i/029000/029212.png,Pipira Pira,/Item/12741,Item,item,0
12742,/i/029000/029397.png,Dravanian Squeaker,/Item/12742,Item,item,0
12743,/i/029000/029410.png,Kissing Fish,/Item/12743,Item,item,0
12744,/i/029000/029714.png,Mitre Slug,/Item/12744,Item,item,0
12745,/i/029000/029860.png,Lava Crab,/Item/12745,Item,item,0
12746,/i/029000/029718.png,Storm Core,/Item/12746,Item,item,0
12747,/i/029000/029299.png,Scholar Sculpin,/Item/12747,Item,item,0
12748,/i/029000/029812.png,Gigant Grouper,/Item/12748,Item,item,0
12749,/i/029000/029398.png,Vanuhead,/Item/12749,Item,item,0
12750,/i/029000/029394.png,Marble Oscar,/Item/12750,Item,item,0
12751,/i/029000/029400.png,Lungfish,/Item/12751,Item,item,0
12752,/i/029000/029412.png,Tigerfish,/Item/12752,Item,item,0
12753,/i/029000/029716.png,Sky Faerie,/Item/12753,Item,item,0
12754,/i/029000/029854.png,Granite Crab,/Item/12754,Item,item,0
12755,/i/029000/029858.png,Aithon's Colt,/Item/12755,Item,item,0
12756,/i/029000/029805.png,Shipworm,/Item/12756,Item,item,0
12757,/i/029000/029801.png,Hedgemole Cricket,/Item/12757,Item,item,0
12758,/i/029000/029406.png,Mogpom,/Item/12758,Item,item,0
12759,/i/029000/029060.png,Magma Tree,/Item/12759,Item,item,0
12760,/i/029000/029655.png,Cloud Rider,/Item/12760,Item,item,0
12761,/i/029000/029206.png,Dravanian Bass,/Item/12761,Item,item,0
12762,/i/029000/029276.png,Coerthan Puffer,/Item/12762,Item,item,0
12763,/i/029000/029057.png,Snowcaller,/Item/12763,Item,item,0
12764,/i/029000/029288.png,Dragonhead,/Item/12764,Item,item,0
12765,/i/029000/029302.png,Mercy Staff,/Item/12765,Item,item,0
12766,/i/029000/029656.png,Rime Eater,/Item/12766,Item,item,0
12767,/i/029000/029402.png,Warmwater Bichir,/Item/12767,Item,item,0
12768,/i/029000/029403.png,Noontide Oscar,/Item/12768,Item,item,0
12769,/i/029000/029265.png,Shadowhisker,/Item/12769,Item,item,0
12770,/i/029000/029708.png,Gobbie Mask,/Item/12770,Item,item,0
12771,/i/029000/029711.png,Blue Medusa,/Item/12771,Item,item,0
12772,/i/029000/029857.png,Cindersmith,/Item/12772,Item,item,0
12773,/i/029000/029757.png,Bullwhip,/Item/12773,Item,item,0
12774,/i/029000/029396.png,Tiny Axolotl,/Item/12774,Item,item,0
12775,/i/029000/029032.png,High Allagan Helmet,/Item/12775,Item,item,0
12776,/i/029000/029312.png,Platinum Fish,/Item/12776,Item,item,0
12777,/i/029000/029214.png,Aether Eye,/Item/12777,Item,item,0
12778,/i/029000/029246.png,Azysfish,/Item/12778,Item,item,0
12779,/i/029000/029256.png,Crystalfin,/Item/12779,Item,item,0
12780,/i/029000/029395.png,Sweetfish,/Item/12780,Item,item,0
12781,/i/029000/029401.png,Orn Butterfly,/Item/12781,Item,item,0
12782,/i/029000/029416.png,Hundred Fin,/Item/12782,Item,item,0
12783,/i/029000/029417.png,Autumn Leaf,/Item/12783,Item,item,0
12784,/i/029000/029704.png,Manasail,/Item/12784,Item,item,0
12785,/i/029000/029038.png,Sky Sweeper,/Item/12785,Item,item,0
12786,/i/029000/029856.png,Magma Louse,/Item/12786,Item,item,0
12787,/i/029000/029855.png,Cometoise,/Item/12787,Item,item,0
12788,/i/029000/029752.png,Aetherochemical Compound #123,/Item/12788,Item,item,0
12789,/i/029000/029232.png,Brown Bolo,/Item/12789,Item,item,0
12790,/i/029000/029419.png,Philosopher's Stone,/Item/12790,Item,item,0
12791,/i/029000/029274.png,Fountfish,/Item/12791,Item,item,0
12792,/i/029000/029302.png,Weston Bowfin,/Item/12792,Item,item,0
12793,/i/029000/029007.png,Letter Puffer,/Item/12793,Item,item,0
12794,/i/029000/029803.png,Star Faerie,/Item/12794,Item,item,0
12795,/i/029000/029060.png,Gloaming Coral,/Item/12795,Item,item,0
12796,/i/029000/029705.png,Albino Octopus,/Item/12796,Item,item,0
12797,/i/029000/029053.png,Dragon's Soul,/Item/12797,Item,item,0
12798,/i/029000/029011.png,Tornado Shark,/Item/12798,Item,item,0
12799,/i/029000/029657.png,Warballoon,/Item/12799,Item,item,0
12800,/i/029000/029853.png,Fossiltongue,/Item/12800,Item,item,0
12801,/i/029000/029753.png,Proto-hropken,/Item/12801,Item,item,0
12802,/i/029000/029393.png,Caiman,/Item/12802,Item,item,0
12803,/i/029000/029224.png,Euphotic Pirarucu,/Item/12803,Item,item,0
12804,/i/029000/029260.png,Illuminati Perch,/Item/12804,Item,item,0
12805,/i/029000/029717.png,Rudderfish,/Item/12805,Item,item,0
12806,/i/029000/029046.png,Bomb Puffer,/Item/12806,Item,item,0
12807,/i/029000/029756.png,Mucous Minnow,/Item/12807,Item,item,0
12808,/i/029000/029031.png,Unidentified Flying Biomass,/Item/12808,Item,item,0
12809,/i/029000/029411.png,Hospitalier Fish,/Item/12809,Item,item,0
12810,/i/029000/029721.png,Scorpionfly,/Item/12810,Item,item,0
12811,/i/029000/029252.png,Rockclimber,/Item/12811,Item,item,0
12812,/i/029000/029295.png,Blood Skipper,/Item/12812,Item,item,0
12813,/i/029000/029710.png,Cobrafish,/Item/12813,Item,item,0
12814,/i/029000/029702.png,Moogle Spirit,/Item/12814,Item,item,0
12815,/i/029000/029751.png,Oil Eel,/Item/12815,Item,item,0
12816,/i/029000/029755.png,Jeweled Jellyfish,/Item/12816,Item,item,0
12817,/i/029000/029802.png,Battle Galley,/Item/12817,Item,item,0
12818,/i/029000/029227.png,Yalm Lobster,/Item/12818,Item,item,0
12819,/i/029000/029304.png,Hinterlands Perch,/Item/12819,Item,item,0
12820,/i/029000/029852.png,Oven Catfish,/Item/12820,Item,item,0
